,Station,Year,Month,Day,T_min,T_avg,T_max,Precipitation
6243,26063,1898,2,4,-6.4,-5.2,-1.8,2.8
6244,26063,1898,2,5,-10.3,-8.2,-6.1,2.2
6245,26063,1898,2,6,-12.9,-11.8,-10.0,0.9
6246,26063,1898,2,7,-14.8,-13.3,-11.9,0.0
6247,26063,1898,2,8,-19.4,-17.4,-14.4,1.6
6248,26063,1898,2,9,-16.9,-13.8,-12.5,0.1
6249,26063,1898,2,10,-13.3,-11.6,-10.7,0.2
6250,26063,1898,2,11,-18.4,-16.1,-11.7,0.0
6251,26063,1898,2,12,-17.1,-14.1,-12.0,0.0
6252,26063,1898,2,13,-13.3,-6.7,-4.0,0.0
6253,26063,1898,2,14,-6.2,-5.3,-3.8,1.3
6254,26063,1898,2,15,-6.4,-5.3,-3.8,0.2
6255,26063,1898,2,16,-9.4,-8.6,-6.2,0.0
6256,26063,1898,2,17,-10.6,-9.3,-6.9,0.0
6257,26063,1898,2,18,-12.6,-9.8,-7.9,0.4
6258,26063,1898,2,19,-9.9,-5.5,-1.3,2.7
6259,26063,1898,2,20,-8.3,-7.3,-4.9,1.1
6260,26063,1898,2,21,-8.1,-6.5,-2.5,0.0
6261,26063,1898,2,22,-13.8,-10.7,-6.1,0.0
6262,26063,1898,2,23,-12.9,-10.2,-7.6,0.0
6263,26063,1898,2,24,-11.9,-8.8,-6.4,0.0
6264,26063,1898,2,25,-8.9,-7.2,-5.8,0.8
6265,26063,1898,2,26,-9.2,-6.3,-3.0,0.0
6266,26063,1898,2,27,-9.4,-6.5,-4.9,0.1
6267,26063,1898,2,28,-9.2,-6.7,-4.4,0.1
6268,26063,1898,3,1,-4.9,-2.0,-0.1,0.0
6269,26063,1898,3,2,-5.9,-5.5,-1.8,2.8
6270,26063,1898,3,3,-8.5,-7.1,-4.8,0.7
6271,26063,1898,3,4,-9.6,-7.1,-5.2,2.8
6272,26063,1898,3,5,-8.9,-7.0,-5.1,0.2
6273,26063,1898,3,6,-9.1,-8.0,-5.6,0.1
6274,26063,1898,3,7,-10.3,-7.5,-4.9,0.0
6275,26063,1898,3,8,-9.9,-8.4,-7.2,0.0
6276,26063,1898,3,9,-8.6,-7.5,-6.5,5.1
6277,26063,1898,3,10,-8.2,-7.4,-6.5,1.5
6278,26063,1898,3,11,-7.1,-5.4,-4.1,5.7
6279,26063,1898,3,12,-8.7,-7.5,-3.1,0.7
6280,26063,1898,3,13,-9.6,-7.5,-5.0,0.1
6281,26063,1898,3,14,-9.7,-7.6,-5.3,0.0
6282,26063,1898,3,15,-9.4,-6.7,-4.0,0.0
6283,26063,1898,3,16,-13.7,-9.5,-5.0,0.0
6284,26063,1898,3,17,-17.0,-12.6,-7.2,0.0
6285,26063,1898,3,18,-18.1,-11.6,-7.0,0.1
6286,26063,1898,3,19,-10.4,-8.1,-6.2,2.9
6287,26063,1898,3,20,-8.6,-7.4,-3.1,0.1
6288,26063,1898,3,21,-13.1,-9.7,-5.5,0.8
6289,26063,1898,3,22,-13.1,-6.4,0.4,4.6
6290,26063,1898,3,23,-9.7,-8.4,-5.5,2.1
6291,26063,1898,3,24,-10.4,-6.5,-2.6,0.3
6292,26063,1898,3,25,-8.9,-4.5,1.4,0.0
6293,26063,1898,3,26,-11.6,-7.7,-1.9,0.0
6294,26063,1898,3,27,-15.4,-7.7,-0.4,0.0
6295,26063,1898,3,28,-10.1,-3.8,1.9,0.0
6296,26063,1898,3,29,-9.6,-4.2,1.3,0.0
6297,26063,1898,3,30,-3.6,-1.6,0.7,0.1
6298,26063,1898,3,31,-1.5,1.4,2.8,0.0
6299,26063,1898,4,1,0.9,2.0,2.8,1.3
6300,26063,1898,4,2,1.1,2.6,4.4,1.4
6301,26063,1898,4,3,1.8,3.4,3.9,5.7
6302,26063,1898,4,4,1.7,2.5,3.7,6.1
6303,26063,1898,4,5,1.3,2.5,2.9,2.7
6304,26063,1898,4,6,-0.4,1.5,3.4,0.9
6305,26063,1898,4,7,-1.8,1.2,2.8,0.2
6306,26063,1898,4,8,-1.8,0.0,2.4,3.0
6307,26063,1898,4,9,-1.1,0.5,1.1,0.5
6308,26063,1898,4,10,-4.4,-3.5,0.0,0.1
6309,26063,1898,4,11,-5.9,-1.6,1.7,0.0
6310,26063,1898,4,12,-4.8,0.0,3.5,0.1
6311,26063,1898,4,13,-1.4,-0.1,2.4,0.0
6312,26063,1898,4,14,-6.1,-2.7,0.4,0.0
6313,26063,1898,4,15,-7.0,-1.9,2.1,0.0
6314,26063,1898,4,16,-5.7,1.5,6.0,0.0
6315,26063,1898,4,17,-2.1,2.1,6.3,0.0
6316,26063,1898,4,18,-2.4,1.1,3.5,0.6
6317,26063,1898,4,19,0.0,0.8,1.5,5.3
6318,26063,1898,4,20,0.3,2.1,3.3,1.1
6319,26063,1898,4,21,2.5,4.3,6.6,0.0
6320,26063,1898,4,22,2.0,4.8,8.1,0.0
6321,26063,1898,4,23,1.8,3.9,7.4,0.0
6322,26063,1898,4,24,-0.4,4.2,9.9,0.0
6323,26063,1898,4,25,-1.4,5.1,10.4,0.0
6324,26063,1898,4,26,0.0,4.5,8.7,0.0
6325,26063,1898,4,27,2.8,5.4,9.3,0.0
6326,26063,1898,4,28,-0.1,3.7,7.6,0.0
6327,26063,1898,4,29,-0.4,4.4,7.0,0.0
6328,26063,1898,4,30,-1.3,3.3,8.0,0.0
6329,26063,1898,5,1,-0.4,4.6,10.5,0.0
6330,26063,1898,5,2,1.2,5.3,10.7,0.0
6331,26063,1898,5,3,-0.4,10.5,15.6,0.0
6332,26063,1898,5,4,8.7,13.8,19.2,0.0
6333,26063,1898,5,5,8.0,10.7,14.2,0.0
6334,26063,1898,5,6,7.6,12.6,16.7,0.0
6335,26063,1898,5,7,8.0,13.2,18.5,0.0
6336,26063,1898,5,8,7.7,9.5,13.5,0.2
6337,26063,1898,5,9,4.2,13.5,19.6,0.0
6338,26063,1898,5,10,9.3,15.0,20.4,2.9
6339,26063,1898,5,11,6.0,10.5,13.5,3.6
6340,26063,1898,5,12,5.9,11.1,16.6,2.3
6341,26063,1898,5,13,5.8,15.7,21.7,0.6
6342,26063,1898,5,14,9.0,10.4,17.5,0.3
6343,26063,1898,5,15,6.1,11.0,15.5,1.9
6344,26063,1898,5,16,6.8,11.1,15.0,0.0
6345,26063,1898,5,17,7.0,11.4,15.8,0.0
6346,26063,1898,5,18,6.7,13.5,18.5,1.9
6347,26063,1898,5,19,7.7,11.1,16.7,2.0
6348,26063,1898,5,20,5.2,10.3,14.0,0.0
6349,26063,1898,5,21,3.6,14.2,20.0,0.0
6350,26063,1898,5,22,8.2,17.0,21.8,0.0
6351,26063,1898,5,23,10.3,14.6,18.7,0.5
6352,26063,1898,5,24,8.1,8.6,13.6,8.4
6353,26063,1898,5,25,7.7,11.8,15.8,0.0
6354,26063,1898,5,26,10.0,13.0,17.6,1.8
6355,26063,1898,5,27,10.4,11.8,13.5,0.0
6356,26063,1898,5,28,9.8,10.6,11.5,10.3
6357,26063,1898,5,29,9.4,10.9,13.0,5.4
6358,26063,1898,5,30,7.8,13.3,18.0,0.0
6359,26063,1898,5,31,8.0,16.1,20.5,0.0
6360,26063,1898,6,1,12.3,19.2,23.5,0.0
6361,26063,1898,6,2,10.8,14.9,20.0,3.2
6362,26063,1898,6,3,9.8,12.0,14.0,0.0
6363,26063,1898,6,4,9.5,13.0,17.0,0.0
6364,26063,1898,6,5,7.9,14.1,17.5,0.0
6365,26063,1898,6,6,9.0,16.8,21.0,0.0
6366,26063,1898,6,7,10.1,19.5,23.7,0.0
6367,26063,1898,6,8,11.6,18.8,23.5,0.0
6368,26063,1898,6,9,12.9,18.8,22.8,0.0
6369,26063,1898,6,10,14.1,19.6,22.9,0.0
6370,26063,1898,6,11,12.1,17.8,21.3,0.0
6371,26063,1898,6,12,14.1,18.9,25.1,14.5
6372,26063,1898,6,13,13.8,17.1,21.5,0.0
6373,26063,1898,6,14,10.3,11.7,16.1,0.0
6374,26063,1898,6,15,7.0,11.3,14.0,0.0
6375,26063,1898,6,16,7.0,15.0,18.2,0.0
6376,26063,1898,6,17,10.9,15.0,18.4,0.0
6377,26063,1898,6,18,12.0,13.8,16.7,0.0
6378,26063,1898,6,19,8.5,9.5,13.1,0.0
6379,26063,1898,6,20,6.1,9.3,13.0,0.0
6380,26063,1898,6,21,3.7,13.4,16.5,0.0
6381,26063,1898,6,22,11.0,15.9,19.1,0.0
6382,26063,1898,6,23,11.6,19.0,23.0,0.3
6383,26063,1898,6,24,11.5,15.9,20.9,40.2
6384,26063,1898,6,25,10.0,15.1,19.4,0.2
6385,26063,1898,6,26,12.7,17.2,22.0,0.0
6386,26063,1898,6,27,15.0,21.6,26.8,0.0
6387,26063,1898,6,28,16.4,18.9,23.8,11.2
6388,26063,1898,6,29,15.0,17.5,21.3,0.1
6389,26063,1898,6,30,12.5,21.1,25.8,0.0
6390,26063,1898,7,1,16.7,19.7,21.0,0.0
6391,26063,1898,7,2,14.1,18.9,24.5,0.0
6392,26063,1898,7,3,15.5,20.7,26.3,0.0
6393,26063,1898,7,4,15.0,19.0,23.7,0.0
6394,26063,1898,7,5,14.5,16.7,19.3,0.0
6395,26063,1898,7,6,11.6,17.5,21.0,2.1
6396,26063,1898,7,7,14.5,16.4,19.3,0.0
6397,26063,1898,7,8,12.9,17.8,20.8,4.1
6398,26063,1898,7,9,13.0,17.9,22.5,4.7
6399,26063,1898,7,10,16.8,17.9,19.4,1.5
6400,26063,1898,7,11,15.5,18.2,21.5,0.3
6401,26063,1898,7,12,15.2,17.0,20.4,0.0
6402,26063,1898,7,13,15.5,19.7,25.2,0.3
6403,26063,1898,7,14,16.6,18.4,20.2,0.0
6404,26063,1898,7,15,14.2,16.5,20.0,0.0
6405,26063,1898,7,16,9.0,14.3,18.3,1.5
6406,26063,1898,7,17,11.3,15.3,18.5,4.3
6407,26063,1898,7,18,11.5,15.9,20.0,1.9
6408,26063,1898,7,19,12.6,17.0,20.3,0.5
6409,26063,1898,7,20,13.1,16.1,19.5,2.8
6410,26063,1898,7,21,12.5,14.5,17.5,0.0
6411,26063,1898,7,22,9.8,16.1,20.1,0.0
6412,26063,1898,7,23,12.7,16.7,19.3,0.0
6413,26063,1898,7,24,12.4,17.0,20.3,5.0
6414,26063,1898,7,25,13.3,14.3,17.7,4.7
6415,26063,1898,7,26,11.2,15.1,18.5,1.5
6416,26063,1898,7,27,12.6,16.4,19.9,0.1
6417,26063,1898,7,28,14.0,16.9,19.5,1.7
6418,26063,1898,7,29,14.1,17.5,20.4,0.0
6419,26063,1898,7,30,14.8,18.3,22.0,2.5
6420,26063,1898,7,31,16.3,19.7,25.7,0.9
6421,26063,1898,8,1,14.8,16.7,20.6,0.0
6422,26063,1898,8,2,13.7,17.4,20.3,1.8
6423,26063,1898,8,3,14.3,16.3,18.8,6.2
6424,26063,1898,8,4,14.0,19.0,22.4,0.0
6425,26063,1898,8,5,15.9,20.0,26.5,2.5
6426,26063,1898,8,6,12.1,16.9,20.5,0.0
6427,26063,1898,8,7,16.8,19.6,23.5,0.0
6428,26063,1898,8,8,18.1,23.2,27.9,0.3
6429,26063,1898,8,9,17.5,21.1,24.3,0.0
6430,26063,1898,8,10,18.6,25.5,30.9,0.0
6431,26063,1898,8,11,17.2,21.0,25.9,0.8
6432,26063,1898,8,12,14.8,16.2,19.5,0.0
6433,26063,1898,8,13,11.0,15.7,19.8,0.0
6434,26063,1898,8,14,9.5,16.5,23.0,0.0
6435,26063,1898,8,15,11.5,18.2,22.3,0.0
6436,26063,1898,8,16,12.9,19.3,23.7,0.0
6437,26063,1898,8,17,13.6,19.8,24.0,0.0
6438,26063,1898,8,18,10.7,12.8,19.9,4.6
6439,26063,1898,8,19,11.8,13.7,16.1,1.2
6440,26063,1898,8,20,10.0,13.4,17.0,4.9
6441,26063,1898,8,21,9.3,14.2,17.8,0.0
6442,26063,1898,8,22,10.2,15.2,18.5,0.0
6443,26063,1898,8,23,11.5,16.4,19.7,0.0
6444,26063,1898,8,24,13.5,18.5,24.0,0.0
6445,26063,1898,8,25,14.0,16.9,22.0,0.0
6446,26063,1898,8,26,12.8,14.7,16.8,0.0
6447,26063,1898,8,27,9.4,14.2,17.1,0.0
6448,26063,1898,8,28,10.3,15.7,20.9,0.0
6449,26063,1898,8,29,10.0,16.9,22.6,0.0
6450,26063,1898,8,30,10.0,15.8,22.4,6.9
6451,26063,1898,8,31,12.5,15.1,19.5,1.0
6452,26063,1898,9,1,9.5,14.3,18.1,3.7
6453,26063,1898,9,2,10.4,13.0,16.5,2.4
6454,26063,1898,9,3,9.5,11.4,14.4,2.6
6455,26063,1898,9,4,4.0,8.8,12.6,0.0
6456,26063,1898,9,5,7.4,9.3,10.5,6.6
6457,26063,1898,9,6,9.9,11.9,14.7,1.7
6458,26063,1898,9,7,6.3,12.5,17.5,0.0
6459,26063,1898,9,8,8.3,11.1,15.5,0.0
6460,26063,1898,9,9,4.6,8.5,11.7,0.0
6461,26063,1898,9,10,3.7,9.2,13.5,14.2
6462,26063,1898,9,11,8.5,13.3,16.0,0.0
6463,26063,1898,9,12,9.5,13.2,16.5,0.2
6464,26063,1898,9,13,10.5,12.8,17.0,0.3
6465,26063,1898,9,14,9.5,12.4,15.5,0.2
6466,26063,1898,9,15,8.5,11.2,15.2,13.2
6467,26063,1898,9,16,8.0,8.6,10.0,1.2
6468,26063,1898,9,17,4.6,8.4,12.7,0.0
6469,26063,1898,9,18,4.0,10.0,14.4,0.0
6470,26063,1898,9,19,5.4,9.1,13.1,0.0
6471,26063,1898,9,20,6.0,9.6,13.9,0.4
6472,26063,1898,9,21,4.0,8.0,12.7,0.0
6473,26063,1898,9,22,5.2,8.3,12.5,0.0
6474,26063,1898,9,23,5.5,7.4,9.3,14.4
6475,26063,1898,9,24,6.4,7.2,8.7,4.1
6476,26063,1898,9,25,4.0,7.9,12.4,0.0
6477,26063,1898,9,26,3.0,7.3,12.5,0.0
6478,26063,1898,9,27,5.5,8.5,10.7,0.6
6479,26063,1898,9,28,6.5,7.8,8.8,9.6
6480,26063,1898,9,29,6.0,7.6,9.5,0.0
6481,26063,1898,9,30,2.6,6.5,9.3,0.0
6482,26063,1898,10,1,4.5,6.9,10.4,0.0
6483,26063,1898,10,2,4.0,6.2,7.9,5.1
6484,26063,1898,10,3,7.4,9.6,12.1,0.0
6485,26063,1898,10,4,4.2,6.7,10.5,0.0
6486,26063,1898,10,5,2.8,5.4,6.5,1.7
6487,26063,1898,10,6,5.0,5.6,6.4,0.1
6488,26063,1898,10,7,1.5,3.9,6.0,0.0
6489,26063,1898,10,8,2.3,3.9,4.9,0.1
6490,26063,1898,10,9,0.5,1.8,4.3,2.2
6491,26063,1898,10,10,-1.8,2.8,5.6,1.4
6492,26063,1898,10,11,4.9,7.4,8.8,1.6
6493,26063,1898,10,12,0.3,2.0,7.0,17.7
6494,26063,1898,10,13,-0.9,0.3,2.4,1.3
6495,26063,1898,10,14,-3.0,-1.3,0.7,0.6
6496,26063,1898,10,15,-4.5,-1.3,0.9,0.0
6497,26063,1898,10,16,-2.5,-1.3,0.4,0.0
6498,26063,1898,10,17,-5.0,-2.8,-0.3,0.0
6499,26063,1898,10,18,-8.4,-4.3,-1.6,1.0
6500,26063,1898,10,19,-4.5,-0.8,1.4,0.0
6501,26063,1898,10,20,-0.8,0.9,2.4,0.0
6502,26063,1898,10,21,-4.2,-2.5,0.6,8.1
6503,26063,1898,10,22,-3.4,-1.6,-0.6,2.4
6504,26063,1898,10,23,-2.3,1.2,2.2,2.6
6505,26063,1898,10,24,2.0,4.3,5.3,0.0
6506,26063,1898,10,25,3.4,4.6,5.7,8.4
6507,26063,1898,10,26,4.4,6.3,7.0,4.9
6508,26063,1898,10,27,2.1,3.5,6.5,0.0
6509,26063,1898,10,28,0.2,0.9,2.4,0.0
6510,26063,1898,10,29,-0.3,2.1,4.3,0.0
6511,26063,1898,10,30,2.1,5.8,8.4,0.9
6512,26063,1898,10,31,7.9,8.6,9.1,0.0
6513,26063,1898,11,1,7.1,8.6,9.9,0.3
6514,26063,1898,11,2,5.6,6.3,8.3,0.6
6515,26063,1898,11,3,5.1,6.0,6.8,4.5
6516,26063,1898,11,4,4.1,7.3,8.6,7.6
6517,26063,1898,11,5,3.9,4.7,6.0,20.2
6518,26063,1898,11,6,3.7,4.8,7.6,1.6
6519,26063,1898,11,7,-4.4,-2.3,3.8,0.0
6520,26063,1898,11,8,-5.3,-1.7,-0.8,0.8
6521,26063,1898,11,9,-2.3,2.0,3.7,1.7
6522,26063,1898,11,10,3.2,4.9,6.6,0.0
6523,26063,1898,11,11,2.7,4.2,4.6,0.0
6524,26063,1898,11,12,3.1,3.7,4.4,0.0
6525,26063,1898,11,13,1.6,2.4,3.4,0.1
6526,26063,1898,11,14,0.1,0.3,1.7,0.4
6527,26063,1898,11,15,0.1,0.7,1.0,0.6
6528,26063,1898,11,16,0.6,1.3,2.3,2.4
6529,26063,1898,11,17,0.8,2.6,5.2,0.0
6530,26063,1898,11,18,2.9,4.8,6.2,0.6
6531,26063,1898,11,19,-0.4,0.6,3.2,0.1
6532,26063,1898,11,20,-0.4,5.0,5.7,0.0
6533,26063,1898,11,21,2.3,3.1,5.0,0.0
6534,26063,1898,11,22,0.3,3.0,4.3,0.0
6535,26063,1898,11,23,-2.8,-1.1,0.9,1.7
6536,26063,1898,11,24,-7.9,-5.5,0.5,0.0
6537,26063,1898,11,25,-9.0,-4.9,-3.9,2.0
6538,26063,1898,11,26,-4.9,-2.7,-1.7,0.8
6539,26063,1898,11,27,-1.9,1.9,3.9,4.6
6540,26063,1898,11,28,1.6,4.7,5.4,0.6
6541,26063,1898,11,29,2.3,3.1,4.7,0.4
6542,26063,1898,11,30,0.6,3.1,4.9,1.3
6543,26063,1898,12,1,2.4,4.1,5.1,1.4
6544,26063,1898,12,2,1.8,4.3,6.0,3.0
6545,26063,1898,12,3,2.5,3.9,6.5,4.0
6546,26063,1898,12,4,-1.6,-0.6,2.9,0.1
6547,26063,1898,12,5,-2.9,-2.2,-1.6,4.8
6548,26063,1898,12,6,-2.4,0.2,4.1,0.8
6549,26063,1898,12,7,-0.8,3.5,6.2,9.9
6550,26063,1898,12,8,4.7,6.2,7.5,2.2
6551,26063,1898,12,9,-1.6,-0.2,5.0,0.0
6552,26063,1898,12,10,-1.2,0.0,1.0,0.7
6553,26063,1898,12,11,0.6,1.6,2.4,2.1
6554,26063,1898,12,12,-1.1,-0.7,1.8,2.1
6555,26063,1898,12,13,-4.1,-2.1,-0.6,12.6
6556,26063,1898,12,14,-18.5,-13.0,-4.0,1.3
6557,26063,1898,12,15,-17.9,-13.6,-12.2,0.2
6558,26063,1898,12,16,-18.3,-15.6,-13.0,0.0
6559,26063,1898,12,17,-20.0,-13.3,-11.0,1.0
6560,26063,1898,12,18,-13.2,-10.5,-6.3,0.5
6561,26063,1898,12,19,-9.7,-6.5,-4.3,1.3
6562,26063,1898,12,20,-10.0,-6.8,-4.6,1.5
6563,26063,1898,12,21,-21.8,-18.5,-8.3,0.1
6564,26063,1898,12,22,-17.0,-14.5,-13.0,1.8
6565,26063,1898,12,23,-14.8,-6.2,-1.7,1.7
6566,26063,1898,12,24,-1.9,0.6,1.4,0.0
6567,26063,1898,12,25,0.3,1.5,1.9,0.0
6568,26063,1898,12,26,-3.6,-0.4,1.6,4.1
6569,26063,1898,12,27,-1.9,2.9,4.0,0.3
6570,26063,1898,12,28,1.0,2.7,3.9,2.6
6571,26063,1898,12,29,1.4,2.4,2.7,1.2
6572,26063,1898,12,30,-0.1,1.1,2.3,0.9
6573,26063,1898,12,31,-0.2,0.3,0.9,4.9
6574,26063,1899,1,1,-3.4,-2.4,0.3,4.1
6575,26063,1899,1,2,-10.7,-8.1,-3.1,0.0
6576,26063,1899,1,3,-12.1,-11.0,-9.7,1.4
6577,26063,1899,1,4,-12.5,-10.8,-9.7,13.4
6578,26063,1899,1,5,-10.1,-8.7,-7.4,0.9
6579,26063,1899,1,6,-14.3,-11.4,-9.8,0.4
6580,26063,1899,1,7,-20.2,-18.6,-11.4,0.2
6581,26063,1899,1,8,-21.5,-17.9,-15.2,0.0
6582,26063,1899,1,9,-15.7,-13.4,-12.2,0.0
6583,26063,1899,1,10,-18.3,-10.8,-5.1,2.9
6584,26063,1899,1,11,-5.1,0.8,1.1,0.8
6585,26063,1899,1,12,0.6,1.2,1.7,2.6
6586,26063,1899,1,13,0.5,0.8,1.9,3.4
6587,26063,1899,1,14,0.1,1.0,1.6,1.9
6588,26063,1899,1,15,-4.8,-3.7,0.3,0.5
6589,26063,1899,1,16,-4.9,-2.1,-0.8,0.6
6590,26063,1899,1,17,-6.9,-5.5,-2.8,0.0
6591,26063,1899,1,18,-10.4,-7.6,-5.1,0.8
6592,26063,1899,1,19,-13.7,-11.7,-9.9,0.3
6593,26063,1899,1,20,-15.6,-7.9,-2.3,6.8
6594,26063,1899,1,21,-17.1,-13.8,-2.5,0.8
6595,26063,1899,1,22,-15.2,-0.6,4.5,2.5
6596,26063,1899,1,23,-9.6,-8.6,-0.6,4.7
6597,26063,1899,1,24,-19.3,-12.3,-8.8,0.1
6598,26063,1899,1,25,-14.0,-8.4,-2.5,0.4
6599,26063,1899,1,26,-3.0,-1.3,-0.2,3.8
6600,26063,1899,1,27,-2.0,0.5,1.3,5.3
6601,26063,1899,1,28,-5.9,-2.2,1.4,0.0
6602,26063,1899,1,29,-11.9,-8.2,-4.6,0.2
6603,26063,1899,1,30,-13.8,-10.8,-6.8,1.5
6604,26063,1899,1,31,-6.9,-1.0,-0.5,2.8
6605,26063,1899,2,1,-14.5,-9.4,-0.9,2.1
6606,26063,1899,2,2,-16.8,-13.5,-11.3,1.2
6607,26063,1899,2,3,-17.0,-14.0,-12.4,0.3
6608,26063,1899,2,4,-18.2,-13.3,-8.9,0.4
6609,26063,1899,2,5,-18.7,-8.9,-2.1,0.3
6610,26063,1899,2,6,-23.7,-17.4,-9.8,0.0
6611,26063,1899,2,7,-18.2,-14.6,-11.9,0.0
6612,26063,1899,2,8,-18.5,-14.5,-12.7,0.2
6613,26063,1899,2,9,-19.7,-18.3,-14.7,0.1
6614,26063,1899,2,10,-20.1,-15.5,-11.9,0.0
6615,26063,1899,2,11,-17.7,-11.8,-7.7,3.1
6616,26063,1899,2,12,-7.8,1.3,2.7,4.8
6617,26063,1899,2,13,-1.0,0.2,1.9,1.8
6618,26063,1899,2,14,-7.4,-3.8,-1.0,0.6
6619,26063,1899,2,15,-7.0,0.4,2.0,1.6
6620,26063,1899,2,16,-2.3,-0.6,1.5,0.0
6621,26063,1899,2,17,-2.3,-2.0,-1.3,0.1
6622,26063,1899,2,18,-6.6,-5.2,-2.0,0.1
6623,26063,1899,2,19,-6.8,-0.9,0.5,2.4
6624,26063,1899,2,20,-3.7,-2.1,0.4,3.3
6625,26063,1899,2,21,-9.3,-7.4,-3.0,0.5
6626,26063,1899,2,22,-9.5,-8.8,-7.9,0.0
6627,26063,1899,2,23,-13.7,-11.8,-9.3,0.0
6628,26063,1899,2,24,-18.7,-14.5,-11.0,0.1
6629,26063,1899,2,25,-11.8,-7.3,-4.4,0.1
6630,26063,1899,2,26,-6.3,-4.4,-2.8,0.0
6631,26063,1899,2,27,-4.6,-1.8,1.7,0.0
6632,26063,1899,2,28,-8.5,-5.9,-4.1,2.8
6633,26063,1899,3,1,-9.8,-4.7,0.2,0.3
6634,26063,1899,3,2,-15.6,-12.7,-9.0,0.0
6635,26063,1899,3,3,-20.5,-14.2,-9.6,0.1
6636,26063,1899,3,4,-15.1,-13.4,-11.2,0.0
6637,26063,1899,3,5,-18.2,-15.6,-9.9,0.0
6638,26063,1899,3,6,-19.8,-14.8,-9.4,0.0
6639,26063,1899,3,7,-22.5,-17.0,-11.9,0.0
6640,26063,1899,3,8,-22.0,-15.0,-9.2,0.0
6641,26063,1899,3,9,-19.4,-13.7,-10.7,0.0
6642,26063,1899,3,10,-17.4,-11.3,-5.9,0.0
6643,26063,1899,3,11,-10.3,-1.2,1.5,2.2
6644,26063,1899,3,12,-1.8,1.0,3.0,4.5
6645,26063,1899,3,13,-5.3,-2.7,2.5,0.1
6646,26063,1899,3,14,-6.8,-4.4,-1.5,0.7
6647,26063,1899,3,15,-4.0,0.5,2.9,1.6
6648,26063,1899,3,16,-6.1,-4.4,-0.6,0.0
6649,26063,1899,3,17,-6.9,-3.9,-0.3,5.3
6650,26063,1899,3,18,-6.3,-3.4,2.3,3.1
6651,26063,1899,3,19,-13.1,-11.4,-5.8,0.0
6652,26063,1899,3,20,-17.7,-14.1,-8.2,0.0
6653,26063,1899,3,21,-14.5,-6.0,-0.8,0.0
6654,26063,1899,3,22,-10.6,-8.5,-3.9,3.8
6655,26063,1899,3,23,-12.0,-9.2,-5.9,1.2
6656,26063,1899,3,24,-25.0,-17.9,-11.1,0.0
6657,26063,1899,3,25,-22.1,-14.9,-7.8,0.0
6658,26063,1899,3,26,-17.1,-9.7,-2.2,0.0
6659,26063,1899,3,27,-15.7,-6.7,1.0,0.1
6660,26063,1899,3,28,-7.1,-2.8,1.2,0.0
6661,26063,1899,3,29,-6.8,0.2,3.5,0.6
6662,26063,1899,3,30,-0.8,1.6,3.8,0.0
6663,26063,1899,3,31,-4.3,-1.5,2.3,1.0
6664,26063,1899,4,1,-1.5,0.4,1.9,1.4
6665,26063,1899,4,2,-1.8,0.3,2.7,0.4
6666,26063,1899,4,3,-2.5,-1.1,1.5,0.0
6667,26063,1899,4,4,-10.2,-0.6,2.9,0.6
6668,26063,1899,4,5,1.2,5.5,7.5,0.0
6669,26063,1899,4,6,3.0,4.3,6.0,0.0
6670,26063,1899,4,7,2.1,3.3,5.4,2.6
6671,26063,1899,4,8,1.1,3.4,6.4,0.4
6672,26063,1899,4,9,1.6,5.4,11.5,0.0
6673,26063,1899,4,10,2.1,6.1,11.6,2.7
6674,26063,1899,4,11,2.3,5.2,7.0,2.9
6675,26063,1899,4,12,3.8,6.7,10.9,0.4
6676,26063,1899,4,13,1.1,4.4,8.2,3.8
6677,26063,1899,4,14,0.6,2.5,6.4,0.8
6678,26063,1899,4,15,-2.2,2.6,7.2,1.1
6679,26063,1899,4,16,-0.1,1.6,5.6,0.0
6680,26063,1899,4,17,-1.1,0.1,1.1,6.2
6681,26063,1899,4,18,-1.6,-0.8,1.1,1.0
6682,26063,1899,4,19,-2.4,2.3,4.8,0.9
6683,26063,1899,4,20,-0.9,4.3,10.2,0.0
6684,26063,1899,4,21,-0.9,2.1,5.2,0.0
6685,26063,1899,4,22,-0.4,3.8,7.1,2.9
6686,26063,1899,4,23,-2.3,-0.2,4.2,1.7
6687,26063,1899,4,24,-2.4,-0.5,1.7,0.0
6688,26063,1899,4,25,-5.6,-0.2,3.8,0.0
6689,26063,1899,4,26,-4.4,3.4,9.6,0.0
6690,26063,1899,4,27,0.7,7.5,14.0,7.5
6691,26063,1899,4,28,0.1,1.1,4.6,0.4
6692,26063,1899,4,29,0.9,7.7,11.7,0.3
6693,26063,1899,4,30,7.0,12.6,17.5,0.1
6694,26063,1899,5,1,7.0,12.2,16.0,4.1
6695,26063,1899,5,2,1.4,4.1,11.5,0.9
6696,26063,1899,5,3,-0.4,1.0,3.4,2.7
6697,26063,1899,5,4,-0.4,2.6,5.1,0.0
6698,26063,1899,5,5,-1.1,3.2,7.6,0.0
6699,26063,1899,5,6,0.9,5.5,9.0,0.0
6700,26063,1899,5,7,0.2,4.3,8.1,0.0
6701,26063,1899,5,8,2.5,7.4,10.8,0.0
6702,26063,1899,5,9,3.4,10.9,15.5,0.0
6703,26063,1899,5,10,3.4,12.2,18.6,0.0
6704,26063,1899,5,11,5.1,14.2,20.5,0.0
6705,26063,1899,5,12,-0.4,5.1,13.0,0.0
